result,odds_home,odds_draw,odds_away,home_wins,home_draws,home_losses,home_goals,home_opposition_goals,home_shots,home_shots_on_target,home_opposition_shots,home_opposition_shots_on_target,away_wins,away_draws,away_losses,away_goals,away_opposition_goals,away_shots,away_shots_on_target,away_opposition_shots,away_opposition_shots_on_target
2,2.3,3.6,2.9,3,4,3,14,14,120,47,151,46,6,0,4,19,21,111,44,148,51
2,3.0,3.3,2.3,1,2,7,10,25,89,34,184,69,2,4,4,8,13,110,39,130,47
0,2.0,3.5,3.5,1,1,8,7,22,100,29,162,64,1,4,5,9,17,104,29,164,59
2,2.05,3.4,3.5,3,3,4,12,18,107,34,144,58,4,2,4,15,20,116,43,168,64
2,13.0,7.5,1.16,2,3,5,10,13,108,37,112,44,7,2,1,31,1,206,75,81,30
0,4.5,3.75,1.75,6,2,2,18,13,112,48,115,45,7,1,2,25,13,182,62,93,37
1,1.6,4.0,5.25,5,1,4,21,15,136,49,124,50,4,1,5,13,14,152,55,113,39
0,6.0,4.33,1.5,3,2,5,11,15,111,37,169,54,7,0,3,22,17,182,77,88,33
0,3.1,3.6,2.15,6,1,3,13,13,162,60,89,34,4,1,5,20,17,132,63,104,43
1,1.33,5.0,10.0,7,2,1,24,10,189,65,77,31,4,1,5,13,14,146,51,129,42
1,1.28,5.5,11.0,4,2,4,20,14,138,60,110,40,1,2,7,10,26,96,39,180,68
1,1.08,13.0,19.0,7,2,1,30,1,204,75,73,28,3,2,5,12,19,118,37,128,53
0,1.75,3.6,4.75,3,3,4,11,13,109,43,133,52,1,2,7,7,20,100,28,150,59
1,1.53,4.5,5.5,6,1,3,20,18,185,75,89,31,6,1,3,22,14,147,55,121,45
2,3.1,3.6,2.15,6,0,4,17,21,111,43,155,53,5,2,3,11,12,169,57,93,30
2,2.05,3.5,3.6,3,1,6,11,14,136,46,141,50,3,2,5,11,15,111,36,167,53
1,2.9,3.5,2.3,1,5,4,8,15,100,28,164,56,3,3,4,16,17,118,48,158,52
1,1.44,4.75,7.0,5,2,3,20,12,147,63,103,35,1,3,6,7,13,91,29,123,50
2,3.0,3.4,2.3,5,2,3,14,15,109,39,172,60,5,3,2,17,13,104,44,123,49
1,1.2,7.0,13.0,7,2,1,22,11,201,73,67,30,1,2,7,11,27,90,37,182,68
2,2.45,3.5,2.8,2,2,6,10,23,114,34,135,57,6,0,4,18,18,107,42,157,51
0,1.4,5.0,7.5,6,0,4,21,16,138,50,119,46,4,2,4,14,17,102,37,174,59
0,2.05,3.4,3.6,3,2,5,11,15,104,31,166,51,1,2,7,7,15,84,29,122,51
2,1.75,3.75,4.5,1,3,6,8,20,103,29,139,53,1,2,7,11,27,92,41,181,69
1,1.57,4.0,6.0,5,3,2,15,13,103,39,116,47,2,4,4,8,14,102,29,156,54
0,6.5,4.33,1.5,3,4,3,11,12,103,39,138,53,7,2,1,24,10,204,74,70,34
1,1.72,3.75,5.0,6,2,2,16,9,173,59,88,24,3,1,6,10,13,131,44,141,48
2,1.22,7.0,11.0,7,2,1,26,1,204,73,65,26,6,2,2,22,10,146,63,100,32
2,7.5,5.25,1.36,3,2,5,16,18,118,48,158,54,7,1,2,24,15,182,78,89,28
0,5.75,4.0,1.57,2,1,7,11,26,103,48,172,61,5,1,4,18,16,147,54,114,44
0,3.25,3.4,2.2,1,2,7,6,14,86,28,117,51,6,2,2,17,10,170,61,89,26
1,1.33,5.25,9.0,6,2,2,19,11,134,53,117,39,1,2,7,9,25,113,33,138,61
1,2.1,3.4,3.5,2,1,7,10,15,118,39,146,53,3,5,2,12,12,100,40,152,57
2,3.4,3.4,2.15,1,2,7,7,20,100,26,144,57,5,3,2,14,13,111,42,117,45
2,2.25,3.5,3.0,6,0,4,19,18,111,46,153,51,3,3,4,10,12,110,34,155,45
2,4.33,3.8,1.75,6,3,1,20,8,212,74,67,34,6,2,2,22,3,202,72,64,28
2,2.3,3.4,3.1,4,3,3,13,15,97,33,176,59,3,2,5,17,17,112,51,175,60
2,13.0,6.5,1.22,2,4,4,8,14,103,28,161,59,7,1,2,24,15,192,80,83,29
1,1.5,4.33,6.5,6,2,2,18,11,153,55,102,32,1,2,7,7,18,105,25,129,50
1,1.33,5.25,9.5,6,2,2,20,11,138,51,114,40,3,5,2,14,13,100,41,142,58
2,6.5,4.2,1.5,4,3,3,10,10,121,38,149,44,6,3,1,19,8,204,72,61,29
2,2.5,3.2,2.87,0,2,8,8,28,120,37,126,55,4,2,4,16,12,114,53,170,55
0,2.0,3.8,3.4,2,1,7,11,15,114,42,138,51,5,0,5,16,20,109,45,167,57
1,1.05,13.0,34.0,6,2,2,21,3,187,64,70,27,2,2,6,12,25,100,48,178,63
0,1.75,3.8,4.5,4,2,4,15,17,141,49,114,44,5,3,2,14,12,105,41,118,44
1,1.14,8.0,19.0,8,1,1,27,14,192,83,87,32,4,3,3,13,12,105,34,169,51
0,1.75,3.75,4.75,1,3,6,8,12,92,34,113,49,2,4,4,9,17,105,32,164,62
0,3.0,3.5,2.25,2,3,5,8,17,120,42,131,53,4,2,4,14,20,139,48,129,44
1,1.36,5.0,7.5,6,1,3,16,13,190,65,123,45,3,0,7,11,22,80,33,138,53
1,1.7,3.6,5.0,4,2,4,13,14,89,40,140,46,2,1,7,9,21,84,30,198,70
1,2.25,3.5,3.0,3,3,4,15,17,133,49,172,63,2,3,5,13,17,112,42,195,73
0,1.9,3.6,3.79,3,3,4,12,16,113,47,147,52,2,2,6,11,19,109,47,163,56
2,1.25,6.0,10.0,7,1,2,26,8,217,79,101,36,4,2,4,15,20,155,57,104,44
0,6.25,4.75,1.44,4,1,5,9,13,103,28,149,60,5,2,3,18,11,167,61,95,38
1,1.16,7.5,15.0,9,0,1,33,10,209,81,114,44,3,0,7,13,15,124,46,104,33
0,1.85,3.79,3.79,5,3,2,22,12,132,44,125,42,6,3,1,17,10,171,59,119,46
0,1.25,6.0,10.0,4,3,3,18,12,169,61,100,39,2,4,4,9,16,111,41,149,54
2,11.0,5.75,1.25,2,3,5,10,15,114,47,157,50,7,1,2,26,8,206,72,95,33
2,2.37,3.5,2.79,3,0,7,15,17,127,47,107,34,4,2,4,11,17,128,42,121,40
0,2.04,3.39,3.6,3,0,7,12,23,78,33,148,59,2,4,4,8,14,120,41,127,49
1,2.14,3.39,3.25,4,2,4,11,12,98,26,150,59,3,3,4,15,17,138,46,162,57
1,2.89,3.6,2.25,2,2,6,11,16,115,42,195,70,4,4,2,18,11,126,40,128,41
2,6.25,4.2,1.5,2,1,7,7,18,81,27,184,64,7,1,2,17,12,194,66,105,38
1,1.44,4.2,7.5,4,2,4,14,21,147,54,105,42,4,2,4,12,13,95,41,138,47
2,6.0,3.79,1.57,5,4,1,13,8,150,52,119,42,9,0,1,34,11,202,80,109,40
1,1.44,4.5,6.5,7,1,2,16,12,177,61,109,40,3,0,7,14,19,126,44,109,36
2,5.75,4.0,1.55,3,2,5,14,15,120,44,188,69,3,4,3,18,13,180,66,95,36
2,1.9,3.75,3.6,5,1,4,14,16,120,43,124,38,5,3,2,12,8,157,55,123,43
1,1.83,3.75,4.0,3,2,5,15,20,145,51,168,61,2,3,5,9,19,118,49,161,55
0,2.04,3.29,3.6,1,5,4,8,16,104,37,160,58,3,1,6,14,23,86,36,145,57
1,1.06,11.0,29.0,7,1,2,31,7,209,79,101,37,2,1,7,6,16,76,26,189,64
2,9.0,5.0,1.33,4,2,4,13,15,103,44,146,51,9,0,1,31,10,187,76,119,43
2,3.39,3.5,2.04,2,4,4,9,15,119,40,127,49,4,2,4,15,22,157,56,116,48
1,1.6,4.09,5.0,3,4,3,17,14,136,42,125,41,5,2,3,15,11,117,35,132,58
0,2.37,3.5,2.79,5,3,2,12,9,150,55,124,46,5,2,3,17,21,139,49,122,48
2,2.25,3.5,3.0,5,2,3,14,11,109,34,130,54,2,2,6,12,16,124,42,173,64
1,1.44,4.33,7.0,3,4,3,15,13,179,66,100,36,4,4,2,18,12,134,43,103,32
0,11.0,5.0,1.3,3,0,7,14,19,126,44,117,39,7,1,2,34,8,209,80,98,38
1,2.2,3.5,3.1,3,2,5,17,21,92,41,146,58,4,1,5,15,19,146,54,170,59
1,2.37,3.29,2.89,2,2,6,8,19,120,45,170,61,4,1,5,12,15,103,43,150,53
1,1.12,8.0,19.0,9,0,1,31,11,186,75,124,45,2,3,5,8,16,120,40,128,48
1,3.79,3.79,1.85,2,1,7,7,19,78,28,188,63,4,1,5,13,17,115,40,120,41
2,4.0,4.2,1.72,1,6,3,11,17,110,43,148,57,7,1,2,16,11,174,59,103,39
0,1.75,3.7,4.5,4,2,4,19,20,112,43,145,56,3,2,5,10,18,130,50,166,59
1,1.36,5.0,7.5,7,1,2,16,10,176,56,105,41,4,1,5,14,18,145,51,178,54
2,3.2,3.39,2.2,4,1,5,13,15,108,46,160,57,5,4,1,13,7,153,56,116,45
0,1.64,3.79,5.0,3,1,6,12,19,114,43,119,41,1,5,4,10,18,106,42,154,54
2,1.9,3.5,4.0,3,1,6,17,21,133,53,131,50,4,2,4,12,13,111,34,134,56
1,1.8,3.6,4.33,6,2,2,34,11,212,84,106,45,10,0,0,32,9,201,78,111,46
0,2.89,3.5,2.29,3,1,6,9,18,81,30,179,59,3,1,6,14,15,123,41,169,63
2,2.45,3.5,2.7,2,3,5,9,18,128,44,173,58,2,1,7,15,24,135,50,134,56
0,3.2,3.39,2.2,5,4,1,13,7,147,57,120,45,7,1,2,19,10,186,64,94,35
1,1.72,3.75,4.5,5,1,4,14,14,112,39,129,55,3,2,5,10,17,80,31,177,55
0,1.36,4.75,8.5,3,4,3,12,11,178,64,101,32,2,2,6,12,20,116,46,118,41
0,7.5,5.0,1.36,3,2,5,15,15,124,39,168,61,9,0,1,31,12,190,76,106,44
0,1.57,3.79,6.0,3,4,3,15,13,135,41,114,39,3,3,4,17,20,116,40,143,53
2,3.2,3.6,2.1,1,5,4,11,19,112,44,152,56,4,3,3,16,22,125,46,133,51
1,1.1,10.0,19.0,7,1,2,36,10,204,81,103,46,4,1,5,13,15,107,45,159,60
1,2.14,3.6,3.1,4,1,5,13,21,142,48,182,60,1,3,6,7,17,116,43,138,53
1,1.55,3.89,6.0,1,3,6,11,20,116,44,125,46,1,3,6,8,20,141,41,173,57
1,1.16,7.0,15.0,8,1,1,27,14,193,75,103,44,5,1,4,16,16,113,41,125,52
2,2.6,3.39,2.6,3,2,5,11,18,79,30,171,57,1,4,5,10,19,114,41,156,58
0,3.0,3.5,2.25,3,1,6,17,24,139,49,140,55,3,4,3,16,14,142,43,113,38
2,3.0,3.39,2.29,3,4,3,18,20,108,38,159,56,5,4,1,13,7,148,60,118,43
2,3.39,3.75,2.0,7,2,1,20,9,176,61,95,34,8,1,1,38,9,208,83,106,45
1,2.39,3.39,2.79,3,1,6,12,18,105,42,161,61,2,3,5,17,18,123,40,167,64
2,7.0,4.75,1.39,1,3,6,9,18,121,47,138,53,3,5,2,13,11,181,68,94,30
0,1.44,4.75,6.0,5,3,2,17,18,134,49,135,45,4,1,5,14,22,134,48,195,68
1,2.89,3.39,2.35,4,1,5,15,19,112,44,128,56,5,4,1,13,7,140,56,117,43
1,1.7,4.0,4.5,7,2,1,21,7,178,63,105,39,2,3,5,12,16,119,45,115,40
0,2.54,3.5,2.6,4,1,5,14,16,118,46,156,59,2,2,6,16,24,129,45,137,59
1,4.0,3.79,1.8,1,3,6,8,20,135,39,180,59,5,4,1,17,12,135,49,131,39
1,1.36,5.0,7.5,8,1,1,26,14,191,74,105,45,2,5,3,15,14,145,44,101,36
1,1.12,8.0,19.0,8,1,1,36,10,209,84,103,45,3,4,3,20,19,113,38,154,55
1,1.12,8.0,19.0,4,5,1,20,9,182,75,93,28,2,2,6,9,18,82,28,166,56
1,1.95,3.6,3.6,2,3,5,15,17,119,37,160,57,1,3,6,9,24,116,45,143,60
1,1.95,3.5,3.75,1,4,5,9,19,116,44,161,57,4,2,4,14,21,128,50,195,65
2,3.7,3.39,2.0,1,3,6,8,26,109,42,161,70,2,4,4,15,15,142,46,117,42
0,2.75,3.39,2.5,5,3,2,17,14,144,54,130,41,8,1,1,23,7,168,61,111,39
0,2.14,3.39,3.29,5,1,4,18,17,118,51,126,54,2,4,4,10,15,116,41,143,49
0,3.6,3.5,2.0,1,2,7,9,23,79,28,175,62,2,3,5,15,21,128,44,139,56
0,2.0,3.5,3.6,3,3,4,15,14,140,48,122,43,2,3,5,12,16,125,47,117,42
1,1.57,4.0,5.5,5,3,2,13,11,139,57,113,48,2,3,5,11,20,139,42,184,61
1,1.6,4.0,5.25,8,1,1,35,11,212,81,107,46,4,5,1,21,10,190,80,93,30
2,7.5,5.0,1.36,4,1,5,14,23,132,51,192,65,8,1,1,23,13,180,68,107,45
2,2.1,3.5,3.29,1,3,6,8,23,120,45,146,61,3,2,5,12,15,115,41,157,58
0,2.37,3.39,2.89,2,4,4,18,21,117,37,172,63,3,2,5,18,16,134,45,152,54
0,3.0,3.6,2.2,4,4,2,15,14,144,53,133,45,4,4,2,21,12,175,77,102,33
1,1.5,4.33,6.0,2,4,4,13,13,122,48,120,41,1,2,7,9,25,121,45,145,61
0,1.75,3.79,4.33,3,3,4,19,16,132,46,157,59,4,1,5,15,22,139,53,200,73
2,2.45,3.39,2.75,2,3,5,11,19,132,40,179,56,2,5,3,11,14,122,42,145,49
2,6.0,4.33,1.5,1,4,5,13,22,126,42,155,62,8,1,1,22,14,188,76,114,47
2,2.45,3.29,2.79,5,3,2,12,11,134,52,106,46,2,4,4,12,15,143,47,119,44
1,1.19,6.5,13.0,4,5,1,21,9,176,75,101,31,4,2,4,17,18,120,51,132,55
1,2.45,3.39,2.75,1,3,6,10,21,95,34,173,60,4,1,5,14,16,114,41,158,58
0,5.5,4.2,1.55,4,5,1,16,12,146,55,130,41,8,1,1,33,10,218,80,100,44
2,4.2,3.6,1.83,1,5,4,18,22,122,42,170,64,7,2,1,21,8,165,61,111,39
1,1.61,3.79,5.5,3,4,3,12,12,144,47,111,40,3,4,3,21,17,130,48,155,62
1,1.75,3.75,4.33,3,4,3,14,12,127,51,115,39,1,4,5,12,21,128,41,161,64
0,2.1,3.5,3.25,3,2,5,15,25,136,51,199,75,4,2,4,18,19,124,53,134,55
1,1.19,6.5,13.0,8,1,1,20,12,182,74,122,49,4,3,3,11,13,132,51,112,50
1,1.06,12.0,23.0,7,2,1,30,9,217,82,97,43,2,2,6,9,18,132,39,165,52
0,1.19,6.5,13.0,7,2,1,21,7,164,64,110,38,2,2,6,11,21,101,34,150,52
0,4.33,3.6,1.8,3,1,6,12,17,115,38,156,53,4,5,1,14,10,130,50,138,45
1,2.25,3.29,3.2,0,2,8,8,26,118,45,143,63,1,5,4,17,21,119,41,165,67
1,6.0,4.0,1.53,3,5,2,12,11,117,41,141,43,5,4,1,23,9,160,71,102,31
1,2.7,3.39,2.5,4,2,4,11,17,127,49,127,60,4,3,3,15,12,133,55,117,40
1,2.1,3.6,3.25,2,1,7,10,21,130,38,187,60,2,3,5,14,25,130,49,194,74
1,1.11,9.0,21.0,8,1,1,20,9,189,78,115,46,2,2,6,13,19,113,40,162,54
2,15.0,7.0,1.16,2,3,5,13,22,109,35,151,53,8,2,0,32,8,231,86,97,41
2,3.79,3.6,1.9,1,4,5,9,18,128,39,157,62,6,3,1,20,7,161,60,118,40
1,1.5,4.33,6.0,3,6,1,14,11,135,49,133,47,1,1,8,9,26,127,50,143,64
1,2.5,3.29,2.75,1,5,4,15,19,120,42,163,64,4,4,2,13,11,120,47,146,44
1,3.75,3.39,2.0,4,2,4,17,18,126,53,130,51,4,3,3,14,12,146,52,113,38
1,1.25,5.5,12.0,5,3,2,21,8,158,69,103,33,3,4,3,20,17,121,44,148,64
0,1.33,5.25,8.0,6,3,1,23,7,164,64,125,43,4,3,3,12,13,125,50,137,42
0,1.36,5.25,7.0,3,3,4,13,15,132,53,123,47,2,3,5,15,25,110,36,154,54
1,2.25,3.6,2.89,2,3,5,14,27,127,46,194,74,2,4,4,16,17,121,44,164,65
2,7.0,5.25,1.36,1,0,9,7,25,131,50,147,63,8,1,1,20,9,207,82,107,39
1,1.8,3.75,4.2,3,6,1,12,10,132,45,128,43,5,2,3,14,18,124,50,126,60
1,1.14,8.0,15.0,8,2,0,28,10,219,77,95,39,1,4,5,9,18,135,44,164,63
0,2.2,3.39,3.2,2,2,6,12,17,109,33,172,56,3,1,6,16,14,142,42,168,51
0,1.8,3.75,4.2,2,4,4,16,18,115,41,152,67,4,2,4,14,17,109,46,132,44
1,3.39,3.5,2.04,4,3,3,12,9,142,47,109,37,6,2,2,23,7,160,70,107,33
0,2.0,3.5,3.6,4,3,3,9,10,112,42,147,41,2,5,3,16,16,116,44,155,65
1,1.9,3.39,4.0,4,3,3,14,15,122,52,128,43,2,3,5,13,15,130,40,158,58
2,5.5,3.79,1.6,3,2,5,15,12,138,40,162,46,5,4,1,21,7,160,62,119,41
0,1.3,5.5,9.0,8,1,1,20,9,202,79,106,39,3,4,3,13,14,141,51,120,45
2,1.39,4.5,8.0,4,3,3,13,10,148,49,109,40,2,3,5,11,15,111,33,159,49
1,1.14,7.5,17.0,5,2,3,22,10,150,65,118,39,2,3,5,13,26,119,39,200,73
2,5.25,3.6,1.66,2,4,4,15,21,108,34,152,50,3,6,1,11,10,134,46,132,43
0,2.14,3.39,3.25,1,4,5,10,18,140,47,159,65,1,0,9,7,24,130,51,152,62
2,7.0,5.25,1.36,4,2,4,13,19,130,49,129,61,8,2,0,25,10,216,78,102,41
0,1.9,3.6,3.79,1,6,3,14,17,115,43,154,64,2,2,6,13,14,130,36,168,53
1,1.3,5.25,10.0,5,4,1,22,8,160,70,119,40,1,1,8,8,24,126,48,155,64
2,1.5,4.0,7.5,3,5,2,14,14,139,51,125,48,3,3,4,12,13,109,33,148,46
1,2.79,3.39,2.39,2,3,5,12,24,124,42,188,75,4,1,5,12,19,121,47,141,61
0,3.29,3.5,2.1,4,4,2,10,9,111,41,139,42,4,3,3,14,11,146,52,101,36
0,1.12,9.0,15.0,9,1,0,23,7,217,73,88,33,5,3,2,16,13,135,56,121,39
2,2.14,3.39,3.29,5,2,3,22,10,147,64,121,43,7,2,1,21,11,191,79,116,41
1,1.61,4.0,5.25,4,5,1,14,10,138,50,131,41,1,4,5,8,16,146,45,137,54
1,1.85,3.79,3.79,1,3,6,11,16,107,36,174,64,1,4,5,14,24,115,33,151,55
2,2.7,3.0,2.79,1,3,6,12,23,115,31,161,60,3,3,4,14,20,139,47,183,71
2,6.0,4.0,1.53,4,3,3,12,11,109,32,159,46,5,4,1,19,9,168,73,119,41
1,1.55,4.0,6.0,3,4,3,12,13,147,51,125,46,2,2,6,11,15,111,40,175,66
1,6.0,4.75,1.44,2,2,6,13,14,135,42,169,55,5,1,4,22,12,139,59,127,47
1,1.36,4.75,8.0,8,2,0,24,9,201,83,116,42,4,5,1,16,11,134,51,131,45
1,2.29,3.29,3.1,1,1,8,7,23,110,39,173,75,4,4,2,13,11,128,50,135,43
0,2.0,3.5,3.6,1,4,5,7,16,146,46,139,52,1,6,3,13,16,122,46,158,66
1,6.0,3.79,1.57,4,3,3,14,11,136,50,112,37,8,2,0,20,7,234,79,85,31
0,2.04,3.5,3.39,3,1,6,11,20,126,48,149,63,4,4,2,10,9,115,39,138,40
1,2.37,3.39,2.89,3,3,4,14,18,140,51,180,65,0,5,5,6,16,152,48,133,54
2,2.2,3.39,3.2,3,4,3,11,11,122,48,144,48,3,2,5,14,13,124,43,173,57
2,3.1,3.29,2.29,1,3,6,10,23,126,34,160,62,2,1,7,9,17,120,43,163,68
2,1.95,3.39,3.89,4,5,1,11,9,110,43,139,39,4,3,3,12,10,114,37,153,45
1,9.0,5.0,1.33,2,1,7,9,15,111,38,165,63,9,1,0,24,6,193,78,115,41
1,1.28,5.5,9.5,7,2,1,19,9,232,78,84,34,4,3,3,13,12,153,53,110,37
1,2.2,3.39,3.25,4,1,5,16,14,142,53,130,47,6,3,1,20,9,174,76,121,44
1,2.25,3.39,3.1,1,6,3,11,14,123,46,169,64,3,1,6,11,20,130,46,148,66
1,2.2,3.39,3.2,4,4,2,15,13,129,50,130,45,5,2,3,16,12,135,51,126,40
2,2.37,3.5,2.89,4,3,3,13,12,106,35,157,47,3,4,3,11,10,133,46,140,47
0,2.39,3.39,2.79,3,3,4,13,16,144,51,132,45,5,4,1,19,11,125,51,133,42
1,1.19,6.5,13.0,8,1,1,21,11,190,73,117,41,3,5,2,12,12,107,40,139,42
0,1.85,3.6,4.0,0,4,6,6,17,157,50,135,55,3,1,6,12,12,110,39,165,58
0,1.44,4.33,7.0,5,2,3,16,15,140,48,115,40,4,2,4,15,18,145,54,175,66
1,1.25,5.75,11.0,6,3,1,20,9,178,77,115,39,2,6,2,13,12,127,48,167,63
2,1.7,3.79,4.75,4,2,4,16,12,129,48,176,56,1,3,6,10,24,132,35,158,58
2,9.0,5.75,1.28,3,1,6,11,13,120,41,154,57,7,2,1,21,9,243,79,81,33
2,5.5,4.0,1.6,2,1,7,8,20,129,42,149,65,4,1,5,13,14,138,48,136,48
2,5.5,4.2,1.55,3,4,3,9,11,131,40,145,48,6,3,1,20,10,189,81,112,39
1,1.16,7.0,15.0,8,1,1,22,10,197,85,109,36,3,2,5,13,12,137,50,174,55
2,1.25,5.5,12.0,4,3,3,15,15,154,52,104,37,2,3,5,10,19,137,36,161,57
1,3.6,3.5,2.0,3,2,5,13,11,114,43,154,50,5,4,1,20,12,128,52,134,41
1,1.95,3.6,3.6,2,1,7,11,20,139,45,145,63,3,1,6,13,17,114,40,158,60
1,1.16,7.0,15.0,5,1,4,17,15,145,54,136,49,4,2,4,14,14,112,39,160,49
2,10.0,6.0,1.25,1,6,3,11,15,115,40,176,68,7,2,1,23,10,229,76,82,34
2,3.0,3.5,2.25,4,3,3,14,15,135,51,190,72,3,4,3,14,15,142,52,133,43
0,2.29,3.29,3.1,2,5,3,9,14,101,38,153,56,0,4,6,8,19,165,51,141,61
1,2.2,3.39,3.2,3,2,5,11,17,107,35,158,49,4,1,5,15,12,107,40,160,48
2,2.39,3.39,2.79,7,2,1,22,9,190,80,113,41,8,1,1,25,10,201,85,101,34
1,3.39,3.39,2.1,3,2,5,14,16,135,49,193,66,4,2,4,14,17,151,51,116,43
1,2.87,3.39,2.37,3,2,5,12,18,134,37,163,57,2,1,7,12,20,144,51,146,63
1,2.14,3.25,3.39,3,1,6,11,16,107,38,173,65,2,5,3,8,13,96,35,163,58
1,1.08,10.0,23.0,7,2,1,23,11,221,74,92,37,4,3,3,14,15,134,50,169,64
0,1.61,4.33,4.75,4,3,3,15,15,147,55,130,43,1,5,4,11,16,115,39,172,64
2,5.0,3.75,1.66,0,4,6,7,18,171,52,130,55,6,0,4,21,14,148,58,126,44
0,1.53,4.0,6.0,5,3,2,21,14,135,51,131,44,3,3,4,8,13,135,43,142,48
2,6.0,4.75,1.44,4,2,4,11,13,122,43,190,65,6,2,2,22,12,181,74,124,44
1,2.14,3.6,3.1,3,4,3,10,13,139,45,147,51,0,4,6,8,19,164,50,129,56
1,1.53,4.2,5.75,3,2,5,12,17,152,49,117,40,4,1,5,13,16,115,41,179,64
2,2.87,3.39,2.37,1,5,4,9,16,106,37,171,62,3,4,3,14,15,149,54,123,44
0,1.8,3.75,4.2,2,1,7,13,21,151,54,141,63,4,2,4,12,16,117,42,156,51
1,1.57,4.33,5.0,6,0,4,21,14,145,60,128,46,5,3,2,24,17,149,57,122,40
1,1.7,4.2,4.2,1,5,4,9,14,110,37,171,63,3,2,5,13,19,126,39,173,63
2,2.0,3.6,3.5,4,2,4,15,15,133,48,197,64,4,1,5,16,12,113,41,160,48
1,2.5,3.6,2.6,8,1,1,26,12,205,84,92,31,8,1,1,24,11,232,74,89,34
1,1.72,4.0,4.5,3,4,3,15,15,155,54,124,45,4,3,3,11,13,138,47,141,49
1,2.1,3.39,3.39,0,4,6,9,20,161,49,128,56,2,2,6,14,18,174,62,125,54
1,1.57,4.0,5.5,7,1,2,23,10,188,77,116,41,3,2,5,17,17,159,50,110,40
0,2.14,3.6,3.1,4,2,4,11,15,113,39,169,56,4,1,5,10,15,116,41,199,69
0,6.5,5.25,1.39,3,1,6,12,19,126,39,176,62,8,1,1,25,12,197,83,100,33
1,2.1,3.39,3.39,3,1,6,12,23,101,36,190,69,4,2,4,15,14,141,50,176,61
2,5.25,4.0,1.6,5,1,4,18,12,116,43,159,47,7,0,3,24,14,140,59,129,43
1,1.1,9.0,23.0,7,1,2,21,13,211,69,98,42,0,5,5,8,18,104,34,176,63
0,1.57,4.0,5.75,5,2,3,23,18,150,56,119,38,2,5,3,11,13,119,40,174,60
1,1.53,4.33,5.5,7,1,2,21,12,223,77,96,41,7,1,2,23,13,186,80,119,44
0,4.5,4.5,1.6,3,3,4,10,15,138,45,136,52,7,2,1,26,14,185,79,99,36
1,1.22,6.5,11.0,7,0,3,26,15,132,59,134,46,4,1,5,14,23,108,39,188,72
1,1.85,3.79,3.75,2,6,2,12,11,126,46,162,54,4,3,3,13,16,122,47,156,51
0,3.6,3.75,1.9,4,2,4,11,11,121,40,194,67,4,3,3,23,19,146,56,122,42
1,2.62,3.39,2.54,3,2,5,10,15,130,46,182,62,4,4,2,15,12,156,53,116,38
1,1.72,4.0,4.5,3,2,5,20,20,163,58,118,48,1,4,5,11,16,155,47,117,50
2,2.5,3.39,2.7,0,5,5,9,19,106,33,193,70,3,2,5,12,17,125,38,175,62
2,1.61,4.33,4.75,1,2,7,11,18,165,56,126,53,4,1,5,16,17,114,41,168,52
1,1.44,4.5,6.5,7,0,3,23,16,179,79,132,49,1,2,7,10,17,172,61,118,47
2,10.0,5.25,1.28,4,2,4,13,20,115,46,170,58,7,1,2,22,11,221,74,94,39
2,2.89,3.75,2.2,4,3,3,14,14,147,52,124,41,8,0,2,28,13,138,61,126,46
0,1.18,7.5,12.0,6,3,1,27,16,188,80,100,39,3,5,2,16,11,139,50,150,51
2,2.89,3.6,2.25,4,1,5,15,17,137,42,165,62,3,3,4,13,18,131,46,146,54
2,2.14,3.79,3.0,4,1,5,14,24,110,42,182,72,3,3,4,12,13,120,42,200,73
0,2.14,3.75,3.1,1,4,5,10,19,146,44,114,50,4,1,5,13,15,135,50,180,61
1,1.44,4.5,6.5,3,4,3,23,20,157,57,117,43,0,4,6,10,23,112,36,191,71
0,2.89,3.79,2.2,5,1,4,17,16,101,40,179,58,3,2,5,22,19,159,60,119,48
1,1.61,4.0,5.0,2,3,5,15,18,124,49,132,46,0,3,7,11,27,97,33,179,64
1,2.37,3.6,2.75,2,3,5,8,16,91,42,180,72,2,3,5,16,30,101,29,179,75
1,3.0,3.6,2.2,0,3,7,12,27,122,46,157,59,2,2,6,9,18,109,42,146,48
2,1.18,7.5,12.0,9,0,1,42,5,224,89,94,31,5,3,2,21,11,129,57,114,47
1,4.0,3.6,1.85,1,6,3,12,17,149,46,101,37,8,1,1,20,6,164,55,98,33
0,1.44,4.5,6.5,6,4,0,23,11,158,63,110,45,2,2,6,11,21,117,29,116,50
0,4.2,4.0,1.72,5,3,2,18,13,127,49,168,51,7,2,1,21,6,144,54,91,28
2,1.65,4.0,4.75,1,3,6,9,21,99,27,128,56,1,3,6,15,27,127,50,154,57
1,1.44,4.5,7.0,6,2,2,12,9,131,41,86,30,3,3,4,11,17,109,49,173,72
0,1.65,4.0,4.5,0,3,7,9,24,94,31,172,59,1,3,6,10,26,83,29,199,77
1,1.12,9.5,15.0,8,0,2,42,7,234,90,93,33,2,6,2,14,16,148,46,100,35
0,1.66,4.0,4.5,7,1,2,20,8,159,53,107,35,4,4,2,18,15,126,49,170,50
2,5.5,4.5,1.5,1,3,6,13,30,97,28,189,80,5,5,0,21,11,165,64,97,43
2,2.37,3.6,2.7,2,2,6,11,19,110,40,140,45,3,3,4,17,18,117,48,135,45
